region,course_title,layout_title,course_code,layout_kind,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,ref_url
北海道,早来CCSOUTH WING,早来カントリー倶楽部SOUTHWING,C000019,out+in,4,3,5,4,4,4,5,3,4,5,4,4,3,4,4,3,4,5,
北海道,羊ヶ丘CC,羊ヶ丘カントリークラブ,C000131,out+in,4,4,4,3,4,5,3,5,4,5,3,4,4,4,4,3,5,4,
北海道,平取CC,平取カントリー倶楽部,C000132,out+in,5,3,4,5,4,4,4,3,4,5,5,3,4,4,4,4,3,4,
北海道,フォレスト旭川CC,フォレスト旭川カントリークラブ,C000133,out+in,4,5,3,4,4,3,4,4,5,5,4,4,3,5,4,4,3,4,
北海道,深川CC,深川カントリー倶楽部,C000134,out+in,4,5,4,3,4,4,4,5,3,5,4,3,4,4,4,3,5,4,
北海道,富良野GCキング,富良野ゴルフコースキング,C000136,out+in,4,3,4,5,4,4,3,4,5,4,4,5,4,3,4,3,4,5,
北海道,富良野GCパーマー,富良野ゴルフコースパーマー,C000135,out+in,5,4,3,4,5,4,4,3,4,4,3,4,4,4,5,3,4,5,
北海道,北海道CC大沼,北海道カントリークラブ大沼コース,C000137,out+in,4,4,3,4,5,4,5,3,5,5,4,4,3,4,4,4,3,5,
北海道,北海道CCプリンス,北海道カントリークラブプリンスコース,C000214,out+in,4,3,4,4,5,4,4,5,3,5,5,4,3,4,4,3,4,4,
北海道,北海道GCイーグル,北海道ゴルフ倶楽部イーグル,C000142,out+in,4,3,4,5,4,4,3,5,4,3,5,4,4,4,3,5,4,4,
北海道,北海道GCライオン,北海道ゴルフ倶楽部ライオン,C000141,out+in,4,4,5,3,4,4,4,3,5,3,4,5,4,4,5,3,4,4,
北海道,北海道ｸﾗｼｯｸGC,北海道クラシックゴルフクラブ,C000138,out+in,4,4,3,4,5,4,5,3,4,5,4,4,3,4,4,5,3,4,
北海道,北海道Cls帯広ｸﾗｼ,北海道クラシックゴルフクラブ帯広クラシック,C000139,out+in,5,4,4,3,4,5,4,3,4,5,4,3,4,4,4,4,3,5,
北海道,北海道Cls帯広ﾒｲﾌ,北海道クラシックゴルフクラブ帯広メイプル,C000140,out+in,5,4,3,4,4,3,4,5,4,4,3,5,4,4,4,3,4,5,
北海道,北海道ドリームCC,北海道ドリームカントリークラブ,C000115,out+in,4,4,5,4,5,3,4,4,3,4,4,5,3,4,4,3,5,4,
北海道,北海道ﾌﾞﾙｯｸｽCC,北海道ブルックスカントリークラブ,C000114,out+in,4,4,4,5,3,4,3,4,5,4,5,4,3,4,4,3,5,4,
北海道,北海道ポロトGC,北海道ポロトゴルフクラブ,C000143,out+in,5,4,3,4,4,5,3,4,4,5,4,4,3,4,5,4,3,4,
北海道,北海道ﾘﾊﾞｰﾋﾙGC,北海道リバーヒルゴルフ倶楽部,C000016,out+in,4,5,3,4,4,3,5,4,4,4,4,5,3,4,4,3,5,4,
北海道,北海道リンクスCC,北海道リンクスカントリー倶楽部,C000144,out+in,4,3,5,4,4,5,3,4,4,4,5,3,4,4,4,3,5,4,
北海道,真駒内CC空沼,真駒内カントリークラブ空沼,C000145,out+in,4,4,5,4,3,5,4,3,4,4,5,5,4,3,4,4,3,4,
北海道,真駒内CC藻岩,真駒内カントリークラブ藻岩,C000146,out+in,4,4,3,4,5,4,3,5,4,4,5,3,4,4,5,3,4,4,
北海道,増毛GC,増毛ゴルフ倶楽部,C000147,out+in,4,4,3,4,5,4,3,4,5,4,5,3,4,5,4,4,3,4,
北海道,南宗谷G,南宗谷ゴルフ場,C000092,out+in,4,4,5,3,4,5,4,3,4,4,5,3,4,5,4,4,3,4,
北海道,室蘭GC,室蘭ゴルフ倶楽部,C000160,out+in,4,5,4,3,5,3,4,4,4,5,4,5,3,4,4,3,4,4,
北海道,女満別GC,女満別ゴルフコース,C000149,out+in,4,3,5,4,4,4,3,5,4,4,4,4,5,3,5,3,4,4,
北海道,紋別CC,紋別カントリークラブ,C000207,out+in,4,4,5,4,4,3,5,4,3,5,4,4,3,4,4,4,3,5,
北海道,ユニ東武GC風,ユニ東武ゴルフクラブ風,C000192,all,4,4,5,3,4,4,3,4,5,,,,,,,,,,
北海道,ユニ東武GC光,ユニ東武ゴルフクラブ光,C000191,all,5,3,4,4,5,4,3,4,4,,,,,,,,,,
北海道,ユニ東武GC水,ユニ東武ゴルフクラブ水,C000190,all,4,4,4,3,5,4,4,3,5,,,,,,,,,,
北海道,ﾙｽﾂﾘｿﾞｰﾄGｲｽﾞﾐｶﾜ,ルスツリゾートゴルフ72いずみかわコース,C000204,out+in,5,4,4,5,4,3,4,3,4,4,5,4,3,4,4,3,5,4,
北海道,ﾙｽﾂﾘｿﾞｰﾄGウッド,ルスツリゾートゴルフ72ウッドコース,C000154,out+in,4,4,3,4,5,4,4,3,5,5,4,4,3,4,4,5,3,4,
北海道,ﾙｽﾂﾘｿﾞｰﾄGタワー,ルスツリゾートゴルフ72タワーコース,C000152,out+in,5,4,4,3,5,4,4,3,4,4,3,5,4,4,5,4,3,4,
北海道,ﾙｽﾂﾘｿﾞｰﾄGリバー,ルスツリゾートゴルフ72リバーコース,C000153,out+in,5,4,4,5,3,4,4,3,4,5,5,4,3,4,4,4,3,4,
北海道,ﾛｲﾔﾙｼｯﾌﾟ札幌GC,ロイヤルシップ札幌ゴルフ倶楽部,C000155,out+in,4,4,4,5,4,4,3,5,3,4,4,5,4,3,4,4,3,5,
北海道,稚内CC,稚内カントリークラブ,C000156,out+in,4,5,4,4,4,3,4,3,5,5,3,4,5,4,4,3,4,4,
青森県,GosserMemorialGC,Gosser Memorial Golf Course,C000266,out+in,4,3,5,5,3,4,3,5,5,3,4,4,5,5,3,4,4,3,
青森県,青森CC十和田,青森カントリー倶楽部十和田,C000264,all,5,4,5,3,4,4,3,4,4,,,,,,,,,,
青森県,青森CC八甲田,青森カントリー倶楽部八甲田,C000263,all,5,4,3,4,4,4,4,3,5,,,,,,,,,,
青森県,青森CCむつ湾,青森カントリー倶楽部むつ湾,C000262,all,4,5,3,4,4,5,4,3,4,,,,,,,,,,
青森県,青森スプリングGC,青森スプリング・ゴルフクラブ,C000261,out+in,4,5,3,4,4,5,4,3,4,4,3,5,4,4,3,4,5,4,
青森県,青森ロイヤルGC,青森ロイヤルゴルフクラブ,C000251,out+in,5,4,3,4,4,3,5,4,4,4,4,3,4,4,5,4,3,5,
青森県,岩木川市民G,岩木川市民ゴルフ場,C000265,all,3,3,3,3,3,3,4,4,3,,,,,,,,,,
青森県,津軽CC百沢,津軽カントリークラブ百沢コース,C000246,out+in,5,4,4,4,5,3,4,3,4,5,3,4,4,4,3,4,5,4,
青森県,津軽高原G,津軽高原ゴルフ場,C000247,out+in,5,3,4,3,4,5,4,4,4,4,3,4,5,3,4,4,4,5,
青森県,東奥CC,東奥カントリークラブ,C000248,out+in,4,4,4,4,3,5,4,3,5,4,5,4,4,4,3,5,3,4,
青森県,十和田国際CC,十和田国際カントリークラブ,C000249,out+in,5,4,4,4,4,3,4,3,5,5,4,3,4,4,3,5,4,4,
青森県,十和田湖高原GC奥,十和田湖高原ゴルフクラブ奥入瀬コース,C000259,all,5,3,4,5,4,4,4,3,4,,,,,,,,,,
青森県,十和田湖高原GC十,十和田湖高原ゴルフクラブ十和田湖コース,C000260,all,4,5,4,4,3,4,5,3,4,,,,,,,,,,
青森県,十和田湖高原GC南,十和田湖高原ゴルフクラブ南八甲田コース,C000258,all,4,3,5,4,5,4,3,4,4,,,,,,,,,,
青森県,夏泊Ｇリンクス,夏泊ゴルフリンクス,C000250,out+in,5,3,4,4,5,4,3,4,4,4,4,3,4,5,4,5,3,4,
青森県,八戸CC中,八戸カントリークラブ中,C000256,all,4,4,4,5,3,4,3,4,5,,,,,,,,,,
青森県,八戸CC西,八戸カントリークラブ西,C000257,all,4,4,4,4,3,5,3,4,5,,,,,,,,,,
青森県,八戸CC南,八戸カントリークラブ南,C000255,all,4,4,4,3,5,3,4,4,5,,,,,,,,,,
青森県,八戸GC,八戸ゴルフ倶楽部,C000252,out+in,5,4,3,4,4,4,3,4,5,5,4,3,4,5,4,3,4,4,
青森県,びわの平GC,びわの平ゴルフ倶楽部,C000253,out+in,5,4,5,4,4,3,4,3,4,4,5,4,3,4,3,4,5,4,
青森県,みちのく国際GC,みちのく国際ゴルフ倶楽部,C000254,out+in,5,4,4,3,4,3,4,5,4,5,3,4,4,5,3,4,4,4,
秋田県,秋田CC太平山,秋田カントリークラブ太平山,C000354,all,5,4,3,4,5,4,4,3,4,,,,,,,,,,
秋田県,秋田CC鳥海山,秋田カントリークラブ鳥海山,C000355,all,4,5,4,3,4,4,5,4,3,,,,,,,,,,
秋田県,秋田CC日本海,秋田カントリークラブ日本海,C000353,all,5,3,4,4,4,3,4,4,5,,,,,,,,,,
秋田県,秋田北空港ｸﾗｼｯｸG,秋田北空港クラシックゴルフ倶楽部,C000366,out+in,4,4,3,5,3,4,4,4,5,5,4,4,3,4,5,4,3,4,
秋田県,秋田太平山CC,秋田太平山カントリークラブ,C000356,out+in,5,4,3,4,4,5,4,3,4,4,5,4,3,4,5,4,3,4,
秋田県,秋田椿台CCさくら,秋田椿台カントリークラブさくら,C000357,all,4,4,5,3,4,4,5,3,4,,,,,,,,,,
秋田県,秋田椿台CCさつき,秋田椿台カントリークラブさつき,C000358,all,4,5,4,3,5,4,3,4,4,,,,,,,,,,
秋田県,秋田椿台CCつばき,秋田椿台カントリークラブつばき,C000359,all,4,4,3,5,4,4,4,3,5,,,,,,,,,,
秋田県,秋田森岳36G秋田,秋田森岳温泉３６ゴルフ場秋田コース,C000361,out+in,4,4,5,3,4,4,4,3,5,4,3,4,5,4,4,5,3,4,
秋田県,秋田森岳36G森岳,秋田森岳温泉３６ゴルフ場森岳温泉コース,C000360,out+in,5,3,4,4,4,4,3,5,4,4,3,5,4,4,4,4,3,5,
秋田県,秋田リバーサイド,秋田リバーサイドグリーン,C000373,all,4,4,3,5,5,4,5,3,3,,,,,,,,,,
秋田県,羽後CC,羽後カントリー倶楽部,C000362,out+in,4,4,3,4,4,3,4,5,5,5,4,3,5,4,4,4,4,3,
秋田県,大館CC,大館カントリークラブ,C000363,out+in,4,4,5,4,3,4,3,4,5,5,4,4,4,4,3,4,3,5,
秋田県,大野台GC,大野台ゴルフクラブ,C000364,out+in,4,4,4,3,5,4,3,4,5,5,3,4,4,4,4,4,3,5,
秋田県,男鹿GC,男鹿ゴルフクラブ,C000365,out+in,4,3,5,3,4,5,4,4,4,4,3,4,4,4,4,5,5,3,
秋田県,新･秋田ｳｲﾝｽﾞCC,新・秋田ウインズカントリークラブ,C000367,out+in,4,5,3,3,4,4,5,3,5,4,4,4,4,3,4,5,3,5,
秋田県,大仙市民GC,大仙市民ゴルフ倶楽部,C000368,all,4,3,5,4,4,3,4,5,3,,,,,,,,,,
秋田県,ﾉｰｽﾊﾝﾌﾟﾄﾝGC,ノースハンプトンゴルフ倶楽部,C000369,out+in,5,4,3,4,4,4,3,5,4,4,4,3,5,4,4,5,3,4,
秋田県,能代CC,能代カントリークラブ,C000370,out+in,5,4,3,4,4,4,4,5,3,4,4,4,5,4,3,5,3,4,
秋田県,南秋田CC,南秋田カントリークラブ,C000371,out+in,5,4,3,4,4,3,5,4,4,4,5,4,4,4,3,4,3,5,
秋田県,ﾛｲﾔﾙｾﾝﾁｭﾘｰGC,ロイヤルセンチュリーゴルフ倶楽部,C000372,out+in,5,4,3,5,4,4,4,3,4,4,4,3,5,4,4,3,5,4,
岩手県,安比高原GC岩手山,安比高原ゴルフクラブ岩手山,C000290,all,4,5,4,4,3,4,4,3,5,,,,,,,,,,
岩手県,安比高原GC十和田,安比高原ゴルフクラブ十和田,C000291,all,4,4,3,5,4,4,5,3,4,,,,,,,,,,
岩手県,安比高原GC八幡平,安比高原ゴルフクラブ八幡平,C000289,all,4,4,5,3,5,4,4,3,4,,,,,,,,,,
岩手県,安比高原GC竜ヶ森,安比高原ゴルフクラブ竜ヶ森,C000292,all,5,4,3,4,4,4,3,5,4,,,,,,,,,,
岩手県,一関CC西,一関カントリークラブ西,C000295,all,4,3,5,4,3,4,4,4,5,,,,,,,,,,
岩手県,一関CC東,一関カントリークラブ東,C000296,all,5,3,5,4,4,3,4,4,4,,,,,,,,,,
岩手県,一関CC南,一関カントリークラブ南,C000297,all,5,4,4,3,5,4,3,4,4,,,,,,,,,,
岩手県,岩手GC,岩手ゴルフ倶楽部,C000271,out+in,4,3,4,4,4,5,3,4,5,5,3,4,4,4,4,4,3,5,
岩手県,岩手県民G,岩手県立花巻広域公園県民ゴルフ場,C000270,all,5,4,4,3,4,4,5,3,4,,,,,,,,,,
岩手県,岩手沼宮内CC北,岩手沼宮内カントリークラブ北,C000269,out+in,4,3,5,4,4,5,4,3,4,5,3,4,4,4,4,3,4,5,
岩手県,岩手沼宮内CC南,岩手沼宮内カントリークラブ南,C000268,out+in,4,3,4,4,4,5,3,4,5,4,3,4,5,4,4,4,3,5,
岩手県,江刺CC西,江刺カントリー倶楽部西,C000283,out+in,4,5,3,4,4,4,4,3,5,5,4,3,4,4,4,4,3,5,
岩手県,江刺CC東,江刺カントリー倶楽部東,C000284,all,5,4,3,4,4,3,5,4,4,,,,,,,,,,
岩手県,きたかみCC,きたかみカントリークラブ,C000272,out+in,5,4,4,3,4,4,4,3,5,4,5,4,3,4,4,3,5,4,
岩手県,北上市民G,北上市民ゴルフ場,C000273,all,4,5,4,4,3,4,3,5,4,,,,,,,,,,
岩手県,栗駒GC西,栗駒ゴルフ倶楽部西,C000306,all,4,4,3,5,3,4,4,5,4,,,,,,,,,,
岩手県,栗駒GC東,栗駒ゴルフ倶楽部東,C000304,all,5,4,4,4,3,5,4,3,4,,,,,,,,,,
岩手県,栗駒GC南,栗駒ゴルフ倶楽部南,C000305,all,4,3,5,4,5,4,3,4,4,,,,,,,,,,
岩手県,雫石Gかえで,雫石ゴルフ場かえでコース,C000275,out+in,4,4,3,4,4,4,5,3,4,4,5,3,5,4,3,4,4,5,
岩手県,雫石Gから松,雫石ゴルフ場から松コース,C000274,out+in,4,3,5,4,3,4,4,4,4,5,4,3,4,5,3,5,4,4,
岩手県,南部富士CC岩手山,南部富士カントリークラブ岩手山,C000285,all,4,5,4,3,5,4,4,3,4,,,,,,,,,,
岩手県,南部富士CC北上川,南部富士カントリークラブ北上川,C000286,all,5,3,4,3,4,5,3,5,4,,,,,,,,,,
岩手県,南部富士CC姫神山,南部富士カントリークラブ姫神山,C000287,all,5,4,3,4,5,3,4,4,4,,,,,,,,,,
岩手県,ニュー軽米CC桜,ニュー軽米カントリークラブ桜,C000302,all,4,4,3,5,4,4,5,3,4,,,,,,,,,,
岩手県,ニュー軽米CC白樺,ニュー軽米カントリークラブ白樺,C000301,all,5,4,3,4,4,4,5,4,3,,,,,,,,,,
岩手県,ニュー軽米CC七竈,ニュー軽米カントリークラブ七竃,C000303,all,4,4,5,3,5,4,3,4,4,,,,,,,,,,
岩手県,八幡平CC,八幡平カントリークラブ,C000276,out+in,4,3,4,4,5,4,3,4,5,4,3,4,3,4,5,4,4,5,
岩手県,水沢リバーサイド,水沢リバーサイドゴルフ場,C000277,all,3,3,5,5,4,5,3,4,4,,,,,,,,,,
岩手県,みちのく古都CC,みちのく古都カントリークラブ,C000307,out+in,5,3,4,4,5,4,4,3,4,4,4,4,4,3,5,4,3,5,
岩手県,南岩手CC,南岩手カントリークラブ,C000278,out+in,5,4,3,4,4,5,4,3,4,3,4,4,5,4,5,4,3,4,
岩手県,宮古CC,宮古カントリークラブ,C000279,out+in,5,4,4,4,3,4,3,5,4,5,4,3,4,4,3,4,4,5,
岩手県,メイプルCC,メイプルカントリークラブ,C000280,out+in,5,4,3,4,3,4,5,4,4,5,4,3,4,4,4,3,4,5,
岩手県,盛岡CC,盛岡カントリークラブ,C000281,out+in,5,4,5,3,4,4,3,4,4,4,4,5,3,4,4,4,3,5,
岩手県,盛岡ﾊｲﾗﾝﾄﾞCC西,盛岡ハイランドカントリークラブ西,C000299,all,5,4,3,4,5,4,4,3,4,,,,,,,,,,
岩手県,盛岡ﾊｲﾗﾝﾄﾞCC東,盛岡ハイランドカントリークラブ東,C000298,all,4,4,3,5,4,4,5,3,4,,,,,,,,,,
岩手県,盛岡ﾊｲﾗﾝﾄﾞCC南,盛岡ハイランドカントリークラブ南,C000300,all,4,4,4,5,4,3,5,3,4,,,,,,,,,,
岩手県,盛岡南GC東,盛岡南ゴルフ倶楽部東,C000294,all,4,5,3,4,4,5,3,4,4,,,,,,,,,,
岩手県,盛岡南GC南アウト,盛岡南ゴルフ倶楽部南アウト,C000293,all,4,5,4,3,4,4,4,3,5,,,,,,,,,,
岩手県,盛岡南GC南イン,盛岡南ゴルフ倶楽部南イン,C000308,all,4,4,3,5,4,4,4,3,5,,,,,,,,,,
岩手県,湯田高原CC,湯田高原カントリー倶楽部,C000282,out+in,4,4,3,5,4,4,5,3,4,4,4,3,5,4,4,3,5,4,
岩手県,ローズランドCC,ローズランドカントリークラブ,C000288,out+in,4,4,5,3,4,4,5,3,4,4,5,4,3,5,4,3,4,4,
山形県,朝日CC,朝日カントリークラブ,C000374,out+in,4,3,5,4,4,4,3,4,5,5,4,3,4,4,4,5,3,4,
山形県,OISHIDA GC,OISHIDA　GOLF　CLUB,C000375,out+in,5,3,4,4,4,4,4,3,5,5,3,4,4,4,4,3,4,5,
山形県,ゴルフパーク酒田,ゴルフパーク酒田,C000376,out+in,4,5,4,3,4,4,4,5,3,4,4,5,3,4,3,4,4,5,
山形県,蔵王CC,蔵王カントリークラブ,C000378,out+in,5,3,4,4,3,4,4,4,5,4,3,5,4,4,5,4,3,4,
山形県,さくらんぼCC,さくらんぼカントリークラブ,C000377,out+in,4,4,3,4,5,4,3,5,4,4,5,4,3,5,4,3,4,4,
山形県,庄内GC,庄内ゴルフ倶楽部,C000379,out+in,4,4,5,3,4,4,3,4,5,4,3,4,5,4,4,3,4,5,
山形県,新庄アーデンGC,新庄アーデンゴルフ倶楽部,C000380,out+in,4,4,3,5,4,4,3,4,5,4,5,4,3,4,4,5,3,4,
山形県,鶴岡市赤川市民G,鶴岡市赤川市民ゴルフ場,C000381,all,4,4,3,4,3,5,4,5,4,,,,,,,,,,
山形県,天童CC,天童カントリークラブ,C000382,out+in,5,3,4,5,4,4,3,4,4,4,3,4,4,5,5,4,3,4,
山形県,ﾆｭｰﾌﾞﾗｯｻﾑｶﾞｰﾃﾞﾝC,ニューブラッサムガーデンクラブ,C000383,out+in,4,4,3,4,5,4,3,5,4,5,4,3,4,4,4,5,3,4,
山形県,最上川CC,最上川カントリークラブ,C000384,out+in,5,4,4,4,3,4,4,3,4,4,3,4,3,4,5,3,5,4,
山形県,最上川ｸﾞﾘｰﾝPG場,最上川グリーンパークゴルフ場,C000385,all,4,4,3,4,5,4,3,5,4,,,,,,,,,,
山形県,山形GC,山形ゴルフ倶楽部,C000387,out+in,5,3,4,4,4,4,5,4,3,5,3,4,4,4,5,4,3,4,
山形県,山形県民G,山形県民ゴルフ場,C000386,out+in,4,4,3,5,4,3,4,4,5,4,3,5,4,4,4,3,5,4,
山形県,山形南CC,山形南カントリークラブ,C000388,out+in,5,4,4,3,4,4,5,3,4,4,5,3,4,4,5,4,3,4,
山形県,湯の浜CC,湯の浜カントリークラブ,C000389,out+in,4,4,3,5,4,4,3,5,4,4,4,3,5,4,5,4,3,4,
宮城県,泉国際GC,泉国際ゴルフ倶楽部,C000309,out+in,4,4,3,5,4,3,4,4,5,5,3,4,4,4,4,5,3,4,
宮城県,泉ﾊﾟｰｸﾀｳﾝGC,泉パークタウンゴルフ倶楽部,C000310,out+in,4,4,3,4,5,3,4,4,5,4,5,3,4,4,3,4,4,5,
宮城県,大崎GC三本木西,大崎ゴルフ倶楽部三本木コース西,C000319,all,5,4,4,3,4,4,3,4,5,,,,,,,,,,
宮城県,大崎GC三本木東,大崎ゴルフ倶楽部三本木コース東,C000321,all,4,4,5,3,4,4,4,3,5,,,,,,,,,,
宮城県,大崎GC三本木南,大崎ゴルフ倶楽部三本木コース南,C000320,all,4,4,5,3,4,3,4,4,5,,,,,,,,,,
宮城県,おおさとGC,おおさとゴルフ倶楽部,C000311,out+in,4,3,5,4,3,5,4,4,4,4,3,4,5,4,3,4,5,4,
宮城県,表蔵王国際GC西,表蔵王国際ゴルフクラブ西,C000314,all,4,4,3,4,5,4,3,5,4,,,,,,,,,,
宮城県,表蔵王国際GC東,表蔵王国際ゴルフクラブ東,C000312,all,4,4,4,5,4,3,5,3,4,,,,,,,,,,
宮城県,表蔵王国際GC南,表蔵王国際ゴルフクラブ南,C000313,all,3,4,5,4,4,5,4,3,4,,,,,,,,,,
宮城県,角田市民G,角田市民ゴルフ場,C000315,all,5,4,4,3,4,4,3,5,4,,,,,,,,,,
宮城県,グレースリッジCC,グレースリッジカントリークラブ,C000316,out+in,4,3,5,3,5,4,4,4,4,5,4,3,4,4,4,5,3,4,
宮城県,グレート仙台CC,グレート仙台カントリー倶楽部,C000317,out+in,5,3,4,4,5,4,4,3,4,4,4,3,4,4,3,5,4,5,
宮城県,気仙沼CC,気仙沼カントリークラブ,C000318,all,4,4,4,3,5,4,4,3,5,,,,,,,,,,
宮城県,仙塩GC浦霞,仙塩ゴルフ倶楽部浦霞コース,C000322,all,4,4,3,5,4,5,3,4,4,,,,,,,,,,
宮城県,仙台CC名取コース,仙台カントリー倶楽部名取コース,C000323,out+in,4,5,3,4,4,4,3,5,4,4,4,5,4,3,4,4,3,5,
宮城県,仙台空港CC,仙台空港カントリークラブ,C000324,out+in,5,4,3,4,5,4,3,4,4,4,4,5,3,4,4,3,5,4,
宮城県,仙台クラシックGC,仙台クラシックゴルフ倶楽部,C000350,out+in,5,4,3,4,4,4,5,3,4,4,4,3,4,5,4,5,3,4,
宮城県,仙台グリーンGC,仙台グリーンゴルフクラブ,C000325,out+in,5,3,4,4,4,3,4,4,5,4,5,3,4,5,4,3,4,4,
宮城県,仙台ﾋﾙｽﾞGC泉,仙台ヒルズゴルフ倶楽部泉,C000328,all,4,4,4,4,3,3,5,3,5,,,,,,,,,,
宮城県,仙台ﾋﾙｽﾞGC中山,仙台ヒルズゴルフ倶楽部中山,C000327,all,4,5,3,4,4,3,4,4,5,,,,,,,,,,
宮城県,仙台ﾋﾙｽﾞGC八乙女,仙台ヒルズゴルフ倶楽部八乙女,C000326,all,4,4,4,4,3,4,5,3,5,,,,,,,,,,
宮城県,仙台南GC,仙台南ゴルフ倶楽部,C000329,out+in,5,3,4,4,4,4,5,3,4,5,4,4,4,3,5,4,3,4,
宮城県,たいわGC,たいわゴルフクラブ,C000345,out+in,4,5,4,4,3,4,4,3,5,4,3,4,5,4,3,4,5,4,
宮城県,富谷CC,富谷カントリークラブ,C000330,out+in,4,3,4,5,4,4,3,4,5,4,4,4,4,3,5,3,4,5,
宮城県,富谷パブリックC,富谷パブリックコース,C000331,out+in,5,5,3,4,4,3,4,4,3,4,5,4,3,5,3,4,3,4,
宮城県,鳴子CC,鳴子カントリークラブ,C000332,all,5,4,4,3,4,4,4,3,5,,,,,,,,,,
宮城県,西仙台CC,西仙台カントリークラブ,C000351,out+in,4,3,4,4,5,3,4,4,5,5,4,4,5,3,4,4,4,3,
宮城県,花の杜GC,花の杜ゴルフクラブ,C000333,out+in,4,4,5,3,4,5,3,4,4,5,3,4,4,5,4,3,4,4,
宮城県,東蔵王GCいずみ,東蔵王ゴルフ倶楽部いずみ,C000334,all,5,4,4,3,4,5,3,4,4,,,,,,,,,,
宮城県,東蔵王GCみやま,東蔵王ゴルフ倶楽部みやま,C000336,all,4,4,3,5,4,3,4,4,5,,,,,,,,,,
宮城県,東蔵王GC山里,東蔵王ゴルフ倶楽部山里,C000335,all,5,4,3,4,4,4,5,3,4,,,,,,,,,,
宮城県,松島国際CC,松島国際カントリークラブ,C000337,out+in,4,4,5,3,4,4,4,3,5,4,4,3,5,3,5,4,4,4,
宮城県,松島ﾁｻﾝCC大郷ｺｰｽ,松島チサンカントリークラブ大郷コース,C000338,out+in,4,4,5,4,3,4,3,5,4,5,4,3,4,3,4,4,4,5,
宮城県,松島ﾁｻﾝCC仙台ｺｰｽ,松島チサンカントリークラブ松島・仙台コース仙台,C000340,out+in,5,3,4,4,4,4,3,5,4,4,3,4,5,4,3,4,5,4,
宮城県,松島ﾁｻﾝCC松島ｺｰｽ,松島チサンカントリークラブ松島・仙台コース松島,C000339,out+in,5,4,4,3,4,5,3,4,4,5,4,4,5,3,4,3,4,4,
宮城県,宮城CC金華山,宮城カントリークラブ金華山,C000343,all,5,4,4,3,4,5,4,3,4,,,,,,,,,,
宮城県,宮城CC船形,宮城カントリークラブ船形,C000341,all,4,3,4,5,3,4,5,4,4,,,,,,,,,,
宮城県,宮城CC松島,宮城カントリークラブ松島,C000342,all,4,5,4,3,4,5,4,3,4,,,,,,,,,,
宮城県,宮城蔵王CC,宮城蔵王カントリークラブ,C000344,out+in,4,4,3,5,4,5,3,4,4,4,5,3,4,4,3,4,5,4,
宮城県,宮城野GC,宮城野ゴルフクラブ,C000352,out+in,5,4,3,5,4,4,3,4,4,3,4,5,4,4,3,4,5,4,
宮城県,杜の公園GC,杜の公園ゴルフクラブ,C000346,out+in,5,4,4,4,3,4,5,3,4,4,4,5,4,4,3,4,3,5,
宮城県,杜の都GC,杜の都ゴルフ倶楽部,C000347,out+in,4,4,3,5,4,4,3,4,5,4,5,3,4,4,4,4,3,5,
宮城県,やくらいサイズGC,やくらいサイズゴルフ倶楽部,C000348,out+in,5,4,4,3,4,5,3,4,4,4,3,5,4,4,4,3,5,4,
宮城県,利府GC,利府ゴルフ倶楽部,C000349,out+in,4,5,4,3,4,4,3,5,4,4,3,4,4,5,3,4,4,5,
福島県,JGMサラブレッドG,JGMサラブレッドゴルフクラブ,C000455,out+in,5,4,3,4,4,3,4,4,5,5,3,4,4,4,3,5,4,4,
福島県,会津高原ﾀｶﾂｴCCｶﾗ,会津高原たかつえカントリークラブからまつ,C000427,all,5,4,4,3,4,3,4,5,4,,,,,,,,,,
福島県,会津高原ﾀｶﾂｴCCｼﾗ,会津高原たかつえカントリークラブしらかば,C000426,all,5,5,3,4,4,3,3,5,4,,,,,,,,,,
福島県,会津磐梯CC,会津磐梯カントリークラブ,C000422,out+in,4,4,3,4,3,4,4,5,5,4,4,3,5,4,3,4,4,5,
福島県,安達太良CC,安達太良カントリークラブ,C000423,out+in,5,4,5,4,3,4,3,4,4,4,4,4,5,3,4,4,3,5,
福島県,五浦庭園CC,五浦庭園カントリークラブ,C000424,out+in,4,5,3,4,3,4,4,4,5,4,4,3,5,4,3,4,4,5,
福島県,宇津峰CC宇津峰,宇津峰カントリークラブ宇津峰,C000443,all,4,4,3,4,4,5,3,5,4,,,,,,,,,,
福島県,宇津峰CC那須,宇津峰カントリークラブ那須,C000444,all,5,4,4,4,3,4,3,5,4,,,,,,,,,,
福島県,宇津峰CC磐梯,宇津峰カントリークラブ磐梯,C000445,all,4,4,5,3,4,4,3,4,5,,,,,,,,,,
福島県,大玉CC中,大玉カントリークラブ中,C000449,all,5,3,4,4,4,4,4,3,5,,,,,,,,,,
福島県,大玉CC西,大玉カントリークラブ西,C000450,all,4,4,4,3,5,4,4,3,5,,,,,,,,,,
福島県,大玉CC東,大玉カントリークラブ東,C000448,all,5,3,4,4,5,4,4,3,4,,,,,,,,,,
福島県,小名浜CC西コース,小名浜カントリー倶楽部西コース,C000473,all,5,4,3,4,4,5,3,4,4,,,,,,,,,,
福島県,小名浜CC東コース,小名浜カントリー倶楽部東コース,C000471,all,4,3,4,5,4,5,3,4,4,,,,,,,,,,
