id,name,prefecture,areaCodes,holeCount,parOut,parIn,parTotal,parSource,parTeeName,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,par11,par12,par13,par14,par15,par16,par17,par18
C004896,坂出カントリークラブ,,37,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004902,高松グランドカントリークラブ,,37,36,,,90,,,,,,,,,,,,,,,,,,,,
C004890,高松ゴールドカントリー倶楽部,,37,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004903,アルファ津田カントリークラブ,,37,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004908,屋島カントリークラブ,,37,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004898,志度カントリークラブ,,37,27,,,90,,,,,,,,,,,,,,,,,,,,
C004899,小豆島シーサイドゴルフクラブ,,37,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004895,こんぴらレイクサイドゴルフ倶楽部（閉鎖）,,37,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004907,満濃ヒルズカントリークラブ,,37,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004891,鮎滝カントリークラブ,,37,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005216,旭パブリックゴルフコース（閉鎖）,,37,9,,,50,,,,,,,,,,,,,,,,,,,,
C000400,シーサイドゴルフパーク坂出(閉鎖),,37,9,,,50,,,,,,,,,,,,,,,,,,,,
C004904,高松パブリックゴルフコース,,37,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004906,丸亀パブリックゴルフコース,,37,18,30,36,66,,,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
C004911,タカガワ新伊予ゴルフ倶楽部,,38,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004921,チサンカントリークラブ北条,,38,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004929,松山ロイヤルゴルフ倶楽部,,38,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004926,松山国際ゴルフ倶楽部,,38,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004915,エリエールゴルフクラブ松山（愛媛県）,,38,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004922,道後ゴルフ倶楽部,,38,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004924,北条カントリー倶楽部,,38,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004918,久万カントリークラブ,,38,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004923,新居浜カントリー倶楽部,,38,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004920,滝の宮カントリークラブ,,38,27,,,90,,,,,,,,,,,,,,,,,,,,
C004912,宇和島カントリー倶楽部,,38,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004916,大洲ゴルフ倶楽部,,38,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004925,松山小野カントリークラブ（閉鎖）,,38,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C000390,西条ゴルフ倶楽部,,38,9,,,72,,,,,,,,,,,,,,,,,,,,
C004927,松山ゴルフ倶楽部　川内コース,,38,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004917,奥道後ゴルフクラブ,,38,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004914,高原ゴルフ倶楽部,,38,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004910,今治カントリー倶楽部,,38,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004928,松山シーサイドカントリークラブ,,38,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005356,伊予カントリークラブ,,38,9,,,50,,,,,,,,,,,,,,,,,,,,
C005359,【レッスン】ラウンドゴルフレッスン愛媛,,38,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004913,愛媛ゴルフ倶楽部,,38,27,,,90,,,,,,,,,,,,,,,,,,,,
C005217,小松ゴルフ場（閉鎖）,,38,0,,,0,,,,,,,,,,,,,,,,,,,,
C004919,サンセットヒルズカントリークラブ,,38,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004936,土佐カントリークラブ,,39,36,,,90,,,,,,,,,,,,,,,,,,,,
C004937,土佐山田ゴルフ倶楽部,,39,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004935,スカイベイゴルフクラブ,,39,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004934,四万十カントリークラブ,,39,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004940,パシフィックゴルフクラブ,,39,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004932,高知ゴルフ倶楽部,,39,18,35,36,71,,,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004939,錦山カントリークラブ,,39,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004930,グリーンフィールゴルフ倶楽部,,39,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004933,スカイヒルゴルフクラブ,,39,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004931,Ｋｏｃｈｉ黒潮カントリークラブ,,39,36,,,90,,,,,,,,,,,,,,,,,,,,
C004938,土佐ユートピアカントリークラブ,,39,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005227,中村ゴルフクラブ,,39,0,,,0,,,,,,,,,,,,,,,,,,,,
C004968,セントラル福岡ゴルフ倶楽部【アコーディア・ゴルフ】,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004977,二丈カントリークラブ【アコーディア・ゴルフ】,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004981,福岡フェザントカントリークラブ【アコーディア・ゴルフ】,,40,18,35,36,71,,,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004945,皐月ゴルフ倶楽部　竜王コース,,40,18,35,36,71,,,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004980,福岡国際カントリークラブ,,40,36,,,90,,,,,,,,,,,,,,,,,,,,
C004957,かほゴルフクラブ【アコーディア・ゴルフ】,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004975,チサンカントリークラブ遠賀,,40,27,,,90,,,,,,,,,,,,,,,,,,,,
C004950,北九州カントリー倶楽部,,40,27,,,90,,,,,,,,,,,,,,,,,,,,
C004985,ミッションバレーゴルフクラブ,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004963,ＪＲ内野カントリークラブ,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004991,トライアルゴルフ＆リゾート　ＷＡＫＡＭＩＹＡ　ＣＯＵＲＳＥ,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004949,勝山御所カントリークラブ（福岡県）,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004974,筑紫野カントリークラブ,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004984,福岡レイクサイドカントリークラブ,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004988,夜須高原カントリークラブ,,40,27,,,90,,,,,,,,,,,,,,,,,,,,
C004969,大博多カントリー倶楽部,,40,27,,,90,,,,,,,,,,,,,,,,,,,,
C004942,麻生飯塚ゴルフ倶楽部,,40,27,,,90,,,,,,,,,,,,,,,,,,,,
C004953,ムーンレイクゴルフクラブ鞍手コース,,40,27,,,90,,,,,,,,,,,,,,,,,,,,
C004986,京都カントリー倶楽部（福岡県）,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004944,皐月ゴルフ倶楽部　天拝コース,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004972,チェリーゴルフクラブ小倉南コース,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004992,ＮＥＷユーアイゴルフクラブ,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004954,久留米カントリークラブ,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004965,周防灘カントリークラブ,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004982,福岡センチュリーゴルフ倶楽部,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004993,福岡サンレイクゴルフ倶楽部,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004967,セブンミリオンカントリークラブ,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004943,有明カントリークラブ,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004948,小郡カンツリー倶楽部,,40,27,,,90,,,,,,,,,,,,,,,,,,,,
C004970,鷹羽ロイヤルカントリークラブ,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004978,久山カントリー倶楽部,,40,18,34,36,70,,,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004973,筑紫ヶ丘ゴルフクラブ,,40,27,,,72,,,,,,,,,,,,,,,,,,,,
C004971,太宰府ゴルフ倶楽部,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004947,浮羽カントリークラブ,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004976,西日本カントリークラブ,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004989,八女上陽ゴルフ倶楽部,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C000418,プリンスゴルフクラブ,,40,9,,,72,,,,,,,,,,,,,,,,,,,,
C004956,玄海ゴルフクラブ,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004946,伊都ゴルフ倶楽部,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004962,ザ・クラシックゴルフ倶楽部,,40,27,,,90,,,,,,,,,,,,,,,,,,,,
C004961,ザ・クイーンズヒルゴルフクラブ,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004960,西戸崎シーサイドカントリークラブ,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C000421,不知火ゴルフ場（福岡県）,,40,9,,,72,,,,,,,,,,,,,,,,,,,,
C004964,志摩シーサイドカンツリークラブ,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004966,瀬板の森北九州ゴルフコース,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004983,福岡雷山ゴルフ倶楽部,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C000420,秋月カントリークラブ,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004941,茜ゴルフクラブ,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005200,風の森ゴルフガーデン（閉鎖）,,40,9,,,60,,,,,,,,,,,,,,,,,,,,
C005335,ララヒルズ油山（旧：油山ゴルフクラブ）,,40,10,,,72,,,,,,,,,,,,,,,,,,,,
C004952,九州ゴルフ倶楽部　八幡コース,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004955,芥屋ゴルフ倶楽部,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005387,大岳ショートコース,,40,0,,,0,,,,,,,,,,,,,,,,,,,,
C004951,九州カンツリー倶楽部　春日原ゴルフ場,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004958,古賀ゴルフ・クラブ,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004959,小倉カンツリー倶楽部,,40,18,35,36,71,,,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005218,城島リバーサイドゴルフ場,,40,0,,,0,,,,,,,,,,,,,,,,,,,,
C004979,福岡カンツリー倶楽部　和白コース,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004987,門司ゴルフ倶楽部,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C000419,リバーサイドパーク長門石ゴルフ場,,40,9,,,50,,,,,,,,,,,,,,,,,,,,
C004990,若松ゴルフ倶楽部,,40,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005003,花祭ゴルフ倶楽部【アコーディア・ゴルフ】,,41,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005004,日の隈カンツリークラブ,,41,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005009,若木ゴルフ倶楽部,,41,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004999,ＣＹＫＡＮ　Ｗｉｎｎｅｒ’ｓ　ＧＯＬＦ　ＣＬＵＢ,,41,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005002,天山カントリークラブ,,41,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004994,唐津ゴルフ倶楽部,,41,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005008,大和不動カントリー倶楽部,,41,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004996,佐賀クラシックゴルフ倶楽部,,41,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005000,武雄・嬉野カントリークラブ,,41,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004998,佐賀ロイヤルゴルフクラブ,,41,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005005,フジカントリークラブ,,41,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004997,福岡セヴンヒルズゴルフ倶楽部,,41,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005007,北山カントリー倶楽部,,41,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005006,ブリヂストンカンツリー倶楽部,,41,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004995,佐賀カントリー倶楽部,,41,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005001,武雄ゴルフ倶楽部,,41,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C000405,山水カントリークラブ,,41,9,,,72,,,,,,,,,,,,,,,,,,,,
C005201,ＮＩＮＥ　ＳＴＯＮＥ　ＧＯＬＦ　ＣＬＵＢ（旧：天山カントリークラブ　北コース）,,41,9,,,72,,,,,,,,,,,,,,,,,,,,
C005304,フジカントリークラブ　南コース,,41,9,,,50,,,,,,,,,,,,,,,,,,,,
C005328,ウェルカムゴルフクラブ,,41,9,,,50,,,,,,,,,,,,,,,,,,,,
C000404,筑後川リバーサイド　豆津ゴルフ場,,41,9,,,70,,,,,,,,,,,,,,,,,,,,
C000402,嘉瀬川リバーサイドゴルフ場,,41,9,,,50,,,,,,,,,,,,,,,,,,,,
C000403,みやきリンクス愛しとーとゴルフクラブ,,41,9,,,70,,,,,,,,,,,,,,,,,,,,
C000401,むつごろうカントリークラブ,,41,9,,,50,,,,,,,,,,,,,,,,,,,,
C005025,ハウステンボスカントリークラブ【アコーディア・ゴルフ】,,42,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005022,長崎パークカントリークラブ【アコーディア・ゴルフ】,,42,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005024,野母崎ゴルフクラブ,,42,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005019,チサンカントリークラブ森山,,42,27,,,90,,,,,,,,,,,,,,,,,,,,
C005020,オーシャンパレスゴルフクラブ,,42,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005017,佐世保国際カントリー倶楽部【アコーディア・ゴルフ】,,42,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005012,大村湾カントリー倶楽部　ニューコース,,42,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005013,喜々津カントリー倶楽部,,42,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005028,佐世保・平戸カントリークラブ,,42,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005029,ペニンシュラオーナーズゴルフクラブ,,42,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005011,大村湾カントリー倶楽部　オールドコース,,42,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005026,パサージュ琴海アイランドゴルフクラブ,,42,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005021,長崎国際ゴルフ倶楽部,,42,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005016,佐世保カントリー倶楽部　石盛岳ゴルフコース,,42,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005010,愛野カントリー倶楽部,,42,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005018,島原カントリー倶楽部,,42,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005023,滑石ゴルフ場（閉鎖）,,42,18,35,36,71,,,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005027,ひぐち時津カントリークラブ（閉鎖）,,42,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C000412,佐世保ハイウェイゴルフコース,,42,9,,,50,,,,,,,,,,,,,,,,,,,,
C000409,つくもゴルフコース,,42,9,,,50,,,,,,,,,,,,,,,,,,,,
C000411,雲仙ゴルフ場,,42,9,,,72,,,,,,,,,,,,,,,,,,,,
C005014,五島カントリークラブ,,42,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C000410,壱岐カントリー倶楽部,,42,9,,,50,,,,,,,,,,,,,,,,,,,,
C005015,小長井カントリークラブ,,42,18,35,36,71,,,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C000413,長崎カンツリー倶楽部,,42,9,,,50,,,,,,,,,,,,,,,,,,,,
C005030,阿蘇大津ゴルフクラブ【アコーディア・ゴルフ】,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005045,司ロイヤルゴルフクラブ,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005066,グリーンランドリゾートゴルフコース,,43,36,,,90,,,,,,,,,,,,,,,,,,,,
C005042,菊池カントリークラブ【アコーディア・ゴルフ】,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005034,コスギリゾート阿蘇ハイランドゴルフコース,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005068,南阿蘇カントリークラブ,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005071,ワールドカントリー倶楽部（熊本県）,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005035,阿蘇リゾートグランヴィリオホテルゴルフ場,,43,36,,,90,,,,,,,,,,,,,,,,,,,,
C005061,チサンカントリークラブ御船,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005054,チェリーゴルフ宇土コース,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005038,植木カントリークラブ,,43,20,,,75,,,,,,,,,,,,,,,,,,,,
C005039,ＫＡＯゴルフ倶楽部,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005033,トライアルゴルフ＆リゾート　ＡＳＯ　ＣＯＵＲＳＥ（旧：阿蘇東急ゴルフクラブ）,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005037,チェリーゴルフクラブ天草コース,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005050,くまもと中央カントリークラブ,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005044,九州ゴルフ倶楽部　小岱山コース,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005040,鹿北ゴルフ倶楽部,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005032,赤水ゴルフリゾート（旧：あつまる阿蘇赤水ゴルフ倶楽部）,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005065,阿蘇スカイブルーゴルフリゾート（旧：阿蘇高森ゴルフ倶楽部）,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005060,チェリーゴルフ人吉コース,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005031,阿蘇グリーンヒルカントリークラブ,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005041,司菊水ゴルフクラブ,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005064,肥後サンバレーカントリークラブ,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005052,熊本南カントリークラブ,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005070,矢部サンバレーカントリークラブ,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005058,高遊原カントリークラブ,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005047,熊本空港カントリークラブ,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005059,玉名カントリークラブ,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005057,不知火カントリークラブ（熊本県）,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005055,ザ・マスターズ天草コース,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005043,菊池高原カントリークラブ,,43,27,,,90,,,,,,,,,,,,,,,,,,,,
C005046,球磨カントリー倶楽部,,43,27,,,90,,,,,,,,,,,,,,,,,,,,
C005048,熊本クラウンゴルフ倶楽部,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005053,グランドチャンピオンゴルフクラブ,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005036,阿蘇やまなみリゾートホテル＆ゴルフ倶楽部,,43,27,,,90,,,,,,,,,,,,,,,,,,,,
C005056,熊本ゴルフ倶樂部　城南コース（旧：くまもと城南カントリークラブ）,,43,27,,,90,,,,,,,,,,,,,,,,,,,,
C005049,熊本ゴルフ倶樂部　阿蘇湯の谷コース（旧：くまもと阿蘇カントリークラブ 湯の谷コース）,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005069,八代ゴルフ倶楽部,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005062,あつまるレークカントリークラブ,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005063,フォレスト南関ゴルフクラブ（旧：中九州カントリークラブ）,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005051,熊本益城カントリー倶楽部,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005067,水俣国際カントリークラブ（閉鎖）,,43,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005219,百花園ゴルフ場,,43,9,,,64,,,,,,,,,,,,,,,,,,,,
C005092,別府の森ゴルフ倶楽部【アコーディア・ゴルフ】,,44,27,,,90,,,,,,,,,,,,,,,,,,,,
C005091,別府ゴルフ倶楽部,,44,36,,,90,,,,,,,,,,,,,,,,,,,,
C005076,大分サニーヒルゴルフ倶楽部【アコーディア・ゴルフ】,,44,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005072,天瀬温泉カントリークラブ【アコーディア・ゴルフ】,,44,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005077,大分中央ゴルフクラブ,,44,18,35,36,71,,,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005086,大分ななせゴルフ倶楽部,,44,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005080,大分富士見カントリー倶楽部,,44,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
